sensor,baseline,jitter,scale,magWarp,timeWarp,permutation
EDA,0.5553563237190247,0.6055580496788024,0.6145226299762726,0.5999103605747222,0.6032272458076477,0.597803670167923
RECALL,0.8494208455085754,0.7344594538211823,0.7161196947097779,0.7565637111663819,0.7619691014289856,0.7531853199005127
PRECISION,0.5128205418586731,0.5606000542640686,0.5710846841335296,0.5543696999549865,0.555263203382492,0.5528338611125946
STD,0,2.050521930708951,2.0856881984129974,2.456052462161459,2.0808467451777535,2.29606034288644

EDA,0,5.0202,5.9166,4.4554,4.7871,4.2447
